UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
144209,30,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
144218, 0,"R",93,"R",18,"R",23,"R",32,"R",20,"R",0,"R",0
144218,10,"R",93,"R",18,"R",23,"R",32,"R",20,"R",0,"R",0
144218,20,"R",86,"R",18,"R",23,"R",32,"R",13,"R",0,"R",0
144218,30,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
144281, 0,"R",274,"R",32,"R",152,"R",29,"R",0,"R",61,"R",0
144281,10,"R",274,"R",32,"R",152,"R",29,"R",0,"R",61,"R",0
144281,20,"R",184,"R",32,"R",152,"R",0,"R",0,"R",0,"R",0
144281,30,"R",29,"R",0,"R",0,"R",29,"R",0,"R",0,"R",0
144281,40,"R",61,"R",0,"R",0,"R",0,"R",0,"R",61,"R",0
144281,41,"R",61,"R",0,"R",0,"R",0,"R",0,"R",61,"R",0
144281,44,"R",61,"R",0,"R",0,"R",0,"R",0,"R",61,"R",0
144351, 0,"R",340,"R",53,"R",55,"R",60,"R",172,"R",0,"R",0
144351,10,"R",340,"R",53,"R",55,"R",60,"R",172,"R",0,"R",0
144351,20,"R",54,"R",44,"R",10,"R",0,"R",0,"R",0,"R",0
144351,30,"R",92,"R",8,"R",40,"R",44,"R",0,"R",0,"R",0
144351,40,"R",194,"R",1,"R",5,"R",16,"R",172,"R",0,"R",0
144351,42,"R",24,"R",1,"R",5,"R",16,"R",2,"R",0,"R",0
144351,43,"R",170,"R",0,"R",0,"R",0,"R",170,"R",0,"R",0
144485, 0,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
144485,10,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
144485,40,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
144485,41,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
144485,45,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
144564, 0,"R",63,"R",30,"R",0,"R",0,"R",31,"R",0,"R",2
144564,10,"R",63,"R",30,"R",0,"R",0,"R",31,"R",0,"R",2
144564,20,"R",38,"R",23,"R",0,"R",0,"R",15,"R",0,"R",0
144564,30,"R",21,"R",6,"R",0,"R",0,"R",15,"R",0,"R",0
144564,40,"R",4,"R",1,"R",0,"R",0,"R",1,"R",0,"R",2
144564,43,"R",4,"R",1,"R",0,"R",0,"R",1,"R",0,"R",2
144740, 0,"R",907,"R",203,"R",357,"R",141,"R",206,"R",0,"R",0
144740,10,"R",907,"R",203,"R",357,"R",141,"R",206,"R",0,"R",0
144740,20,"R",557,"R",202,"R",353,"R",2,"R",0,"R",0,"R",0
144740,30,"R",139,"R",1,"R",4,"R",134,"R",0,"R",0,"R",0
144740,40,"R",211,"R",0,"R",0,"R",5,"R",206,"R",0,"R",0
144740,41,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
144740,42,"R",179,"R",0,"R",0,"R",5,"R",174,"R",0,"R",0
144740,44,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
144865, 0,"R",278,"R",125,"R",69,"R",71,"R",13,"R",0,"R",0
144865,10,"R",278,"R",125,"R",69,"R",71,"R",13,"R",0,"R",0
144865,20,"R",275,"R",125,"R",69,"R",70,"R",11,"R",0,"R",0
144865,40,"R",3,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
144865,42,"R",3,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
144883, 0,"R",10,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0
144883,10,"R",10,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0
144883,40,"R",10,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0
144883,43,"R",10,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0
144892, 0,"R",381,"R",138,"R",95,"R",36,"R",112,"R",0,"R",0
144892,10,"R",381,"R",138,"R",95,"R",36,"R",112,"R",0,"R",0
144892,20,"R",236,"R",138,"R",94,"R",4,"R",0,"R",0,"R",0
144892,30,"R",32,"R",0,"R",1,"R",30,"R",1,"R",0,"R",0
144892,40,"R",113,"R",0,"R",0,"R",2,"R",111,"R",0,"R",0
144892,41,"R",50,"R",0,"R",0,"R",1,"R",49,"R",0,"R",0
144892,42,"R",56,"R",0,"R",0,"R",1,"R",55,"R",0,"R",0
144892,43,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
144892,44,"R",50,"R",0,"R",0,"R",1,"R",49,"R",0,"R",0
144944, 0,"R",122,"R",54,"R",27,"R",30,"R",11,"R",0,"R",0
144944,10,"R",122,"R",54,"R",27,"R",30,"R",11,"R",0,"R",0
144944,20,"R",109,"R",54,"R",27,"R",26,"R",2,"R",0,"R",0
144944,30,"R",13,"R",0,"R",0,"R",4,"R",9,"R",0,"R",0
144962, 0,"R",157,"R",54,"R",41,"R",45,"R",1,"R",11,"R",5
144962,10,"R",154,"R",54,"R",41,"R",45,"R",1,"R",11,"R",2
144962,20,"R",88,"R",54,"R",33,"R",1,"R",0,"R",0,"R",0
144962,30,"R",24,"R",0,"R",0,"R",23,"R",1,"R",0,"R",0
144962,40,"R",42,"R",0,"R",8,"R",21,"R",0,"R",11,"R",2
144962,42,"R",42,"R",0,"R",8,"R",21,"R",0,"R",11,"R",2
144962,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
144971, 0,"R",34,"R",5,"R",12,"R",17,"R",0,"R",0,"R",0
144971,10,"R",34,"R",5,"R",12,"R",17,"R",0,"R",0,"R",0
144971,20,"R",13,"R",5,"R",8,"R",0,"R",0,"R",0,"R",0
144971,30,"R",11,"R",0,"R",1,"R",10,"R",0,"R",0,"R",0
144971,40,"R",10,"R",0,"R",3,"R",7,"R",0,"R",0,"R",0
144971,42,"R",10,"R",0,"R",3,"R",7,"R",0,"R",0,"R",0
145239, 0,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
145239,10,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
145239,40,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
145239,41,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
145239,45,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
145275, 0,"R",23,"R",9,"R",8,"R",6,"R",0,"R",0,"R",0
145275,10,"R",23,"R",9,"R",8,"R",6,"R",0,"R",0,"R",0
145275,20,"R",10,"R",6,"R",4,"R",0,"R",0,"R",0,"R",0
145275,30,"R",3,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0
145275,40,"R",10,"R",2,"R",4,"R",4,"R",0,"R",0,"R",0
145275,41,"R",10,"R",2,"R",4,"R",4,"R",0,"R",0,"R",0
145275,44,"R",10,"R",2,"R",4,"R",4,"R",0,"R",0,"R",0
145336, 0,"R",225,"R",30,"R",66,"R",59,"R",1,"R",58,"R",11
145336,10,"R",225,"R",30,"R",66,"R",59,"R",1,"R",58,"R",11
145336,20,"R",87,"R",30,"R",57,"R",0,"R",0,"R",0,"R",0
145336,30,"R",69,"R",0,"R",9,"R",59,"R",1,"R",0,"R",0
145336,40,"R",69,"R",0,"R",0,"R",0,"R",0,"R",58,"R",11
145336,41,"R",23,"R",0,"R",0,"R",0,"R",0,"R",23,"R",0
145336,42,"R",46,"R",0,"R",0,"R",0,"R",0,"R",35,"R",11
145336,44,"R",23,"R",0,"R",0,"R",0,"R",0,"R",23,"R",0
145372, 0,"R",65,"R",10,"R",14,"R",29,"R",10,"R",0,"R",2
145372,10,"R",65,"R",10,"R",14,"R",29,"R",10,"R",0,"R",2
145372,20,"R",25,"R",10,"R",12,"R",3,"R",0,"R",0,"R",0
145372,30,"R",23,"R",0,"R",1,"R",22,"R",0,"R",0,"R",0
145372,40,"R",17,"R",0,"R",1,"R",4,"R",10,"R",0,"R",2
145372,42,"R",17,"R",0,"R",1,"R",4,"R",10,"R",0,"R",2
145497, 0,"R",14,"R",2,"R",2,"R",9,"R",1,"R",0,"R",0
145497,10,"R",14,"R",2,"R",2,"R",9,"R",1,"R",0,"R",0
145497,40,"R",14,"R",2,"R",2,"R",9,"R",1,"R",0,"R",0
145497,42,"R",13,"R",2,"R",2,"R",9,"R",0,"R",0,"R",0
145497,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
145521, 0,"R",46,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46
145521,10,"R",46,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46
145521,20,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
145521,30,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
145558, 0,"R",170,"R",37,"R",48,"R",67,"R",16,"R",1,"R",1
145558,10,"R",169,"R",37,"R",48,"R",67,"R",16,"R",1,"R",0
145558,20,"R",37,"R",28,"R",9,"R",0,"R",0,"R",0,"R",0
145558,30,"R",68,"R",4,"R",22,"R",34,"R",8,"R",0,"R",0
145558,40,"R",64,"R",5,"R",17,"R",33,"R",8,"R",1,"R",0
145558,41,"R",23,"R",0,"R",10,"R",12,"R",1,"R",0,"R",0
145558,42,"R",41,"R",5,"R",7,"R",21,"R",7,"R",1,"R",0
145558,44,"R",23,"R",0,"R",10,"R",12,"R",1,"R",0,"R",0
145558,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
145600, 0,"R",2147,"R",518,"R",571,"R",724,"R",136,"R",187,"R",11
145600,10,"R",2147,"R",518,"R",571,"R",724,"R",136,"R",187,"R",11
145600,20,"R",880,"R",460,"R",418,"R",1,"R",0,"R",0,"R",1
145600,30,"R",384,"R",15,"R",46,"R",323,"R",0,"R",0,"R",0
145600,40,"R",883,"R",43,"R",107,"R",400,"R",136,"R",187,"R",10
145600,41,"R",185,"R",17,"R",59,"R",58,"R",2,"R",49,"R",0
145600,42,"R",697,"R",26,"R",48,"R",342,"R",134,"R",137,"R",10
145600,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
145600,44,"R",185,"R",17,"R",59,"R",58,"R",2,"R",49,"R",0
145619, 0,"R",150,"R",48,"R",31,"R",59,"R",12,"R",0,"R",0
145619,10,"R",150,"R",48,"R",31,"R",59,"R",12,"R",0,"R",0
145619,20,"R",74,"R",48,"R",26,"R",0,"R",0,"R",0,"R",0
145619,30,"R",38,"R",0,"R",4,"R",34,"R",0,"R",0,"R",0
145619,40,"R",38,"R",0,"R",1,"R",25,"R",12,"R",0,"R",0
145619,41,"R",8,"R",0,"R",1,"R",7,"R",0,"R",0,"R",0
145619,42,"R",30,"R",0,"R",0,"R",18,"R",12,"R",0,"R",0
145619,44,"R",8,"R",0,"R",1,"R",7,"R",0,"R",0,"R",0
145628, 0,"R",52,"R",6,"R",27,"R",18,"R",0,"R",0,"R",1
145628,10,"R",51,"R",6,"R",27,"R",18,"R",0,"R",0,"R",0
145628,20,"R",31,"R",6,"R",23,"R",2,"R",0,"R",0,"R",0
145628,30,"R",20,"R",0,"R",4,"R",16,"R",0,"R",0,"R",0
145628,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
145637, 0,"R",2292,"R",838,"R",503,"R",638,"R",87,"R",194,"R",32
145637,10,"R",2292,"R",838,"R",503,"R",638,"R",87,"R",194,"R",32
145637,20,"R",1271,"R",813,"R",457,"R",1,"R",0,"R",0,"R",0
145637,30,"R",497,"R",1,"R",5,"R",491,"R",0,"R",0,"R",0
145637,40,"R",524,"R",24,"R",41,"R",146,"R",87,"R",194,"R",32
145637,41,"R",24,"R",4,"R",6,"R",10,"R",1,"R",3,"R",0
145637,42,"R",500,"R",20,"R",35,"R",136,"R",86,"R",191,"R",32
145637,44,"R",24,"R",4,"R",6,"R",10,"R",1,"R",3,"R",0
145646, 0,"R",130,"R",48,"R",44,"R",37,"R",1,"R",0,"R",0
145646,10,"R",130,"R",48,"R",44,"R",37,"R",1,"R",0,"R",0
145646,20,"R",91,"R",47,"R",43,"R",1,"R",0,"R",0,"R",0
145646,30,"R",27,"R",0,"R",0,"R",27,"R",0,"R",0,"R",0
145646,40,"R",12,"R",1,"R",1,"R",9,"R",1,"R",0,"R",0
145646,42,"R",12,"R",1,"R",1,"R",9,"R",1,"R",0,"R",0
145682, 0,"R",168,"R",106,"R",19,"R",22,"R",21,"R",0,"R",0
145682,10,"R",168,"R",106,"R",19,"R",22,"R",21,"R",0,"R",0
145682,20,"R",140,"R",106,"R",19,"R",15,"R",0,"R",0,"R",0
145682,30,"R",23,"R",0,"R",0,"R",7,"R",16,"R",0,"R",0
145682,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
145682,42,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
145691, 0,"R",66,"R",19,"R",17,"R",22,"R",8,"R",0,"R",0
145691,10,"R",66,"R",19,"R",17,"R",22,"R",8,"R",0,"R",0
145691,20,"R",36,"R",19,"R",17,"R",0,"R",0,"R",0,"R",0
145691,30,"R",14,"R",0,"R",0,"R",14,"R",0,"R",0,"R",0
145691,40,"R",16,"R",0,"R",0,"R",8,"R",8,"R",0,"R",0
145691,41,"R",10,"R",0,"R",0,"R",5,"R",5,"R",0,"R",0
145691,42,"R",5,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0
145691,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
145691,44,"R",10,"R",0,"R",0,"R",5,"R",5,"R",0,"R",0
145707, 0,"R",41,"R",4,"R",6,"R",17,"R",14,"R",0,"R",0
145707,10,"R",41,"R",4,"R",6,"R",17,"R",14,"R",0,"R",0
145707,20,"R",32,"R",4,"R",6,"R",17,"R",5,"R",0,"R",0
145707,30,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
145725, 0,"R",412,"R",158,"R",112,"R",78,"R",9,"R",48,"R",7
145725,10,"R",412,"R",158,"R",112,"R",78,"R",9,"R",48,"R",7
145725,20,"R",213,"R",128,"R",85,"R",0,"R",0,"R",0,"R",0
145725,30,"R",60,"R",0,"R",6,"R",54,"R",0,"R",0,"R",0
145725,40,"R",139,"R",30,"R",21,"R",24,"R",9,"R",48,"R",7
145725,42,"R",139,"R",30,"R",21,"R",24,"R",9,"R",48,"R",7
145813, 0,"R",889,"R",217,"R",259,"R",201,"R",0,"R",212,"R",0
145813,10,"R",889,"R",217,"R",259,"R",201,"R",0,"R",212,"R",0
145813,20,"R",469,"R",217,"R",249,"R",3,"R",0,"R",0,"R",0
145813,30,"R",208,"R",0,"R",10,"R",198,"R",0,"R",0,"R",0
145813,40,"R",212,"R",0,"R",0,"R",0,"R",0,"R",212,"R",0
145813,42,"R",203,"R",0,"R",0,"R",0,"R",0,"R",203,"R",0
145813,43,"R",9,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0
145831, 0,"R",71,"R",0,"R",0,"R",0,"R",71,"R",0,"R",0
145831,10,"R",71,"R",0,"R",0,"R",0,"R",71,"R",0,"R",0
145831,20,"R",60,"R",0,"R",0,"R",0,"R",60,"R",0,"R",0
145831,30,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
146205, 0,"R",64,"R",10,"R",12,"R",2,"R",40,"R",0,"R",0
146205,10,"R",64,"R",10,"R",12,"R",2,"R",40,"R",0,"R",0
146205,20,"R",46,"R",10,"R",12,"R",2,"R",22,"R",0,"R",0
146205,30,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
146241, 0,"R",56,"R",35,"R",9,"R",4,"R",0,"R",0,"R",8
146241,10,"R",48,"R",35,"R",9,"R",4,"R",0,"R",0,"R",0
146241,20,"R",35,"R",27,"R",8,"R",0,"R",0,"R",0,"R",0
146241,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
146241,40,"R",11,"R",8,"R",1,"R",2,"R",0,"R",0,"R",0
146241,41,"R",8,"R",5,"R",1,"R",2,"R",0,"R",0,"R",0
146241,42,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0
146241,44,"R",8,"R",5,"R",1,"R",2,"R",0,"R",0,"R",0
146241,50,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
146278, 0,"R",47,"R",9,"R",1,"R",24,"R",12,"R",0,"R",1
146278,10,"R",47,"R",9,"R",1,"R",24,"R",12,"R",0,"R",1
146278,20,"R",34,"R",9,"R",1,"R",24,"R",0,"R",0,"R",0
146278,30,"R",10,"R",0,"R",0,"R",0,"R",9,"R",0,"R",1
146278,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
146278,42,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
146296, 0,"R",213,"R",0,"R",0,"R",0,"R",0,"R",0,"R",213
146296,10,"R",213,"R",0,"R",0,"R",0,"R",0,"R",0,"R",213
146296,20,"R",191,"R",0,"R",0,"R",0,"R",0,"R",0,"R",191
146296,30,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
146339, 0,"R",57,"R",28,"R",14,"R",15,"R",0,"R",0,"R",0
146339,10,"R",57,"R",28,"R",14,"R",15,"R",0,"R",0,"R",0
146339,20,"R",31,"R",26,"R",5,"R",0,"R",0,"R",0,"R",0
146339,30,"R",4,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0
146339,40,"R",22,"R",2,"R",7,"R",13,"R",0,"R",0,"R",0
146339,42,"R",22,"R",2,"R",7,"R",13,"R",0,"R",0,"R",0
146348, 0,"R",68,"R",58,"R",0,"R",9,"R",0,"R",0,"R",1
146348,10,"R",68,"R",58,"R",0,"R",9,"R",0,"R",0,"R",1
146348,20,"R",57,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0
146348,30,"R",11,"R",1,"R",0,"R",9,"R",0,"R",0,"R",1
146366, 0,"R",65,"R",25,"R",12,"R",28,"R",0,"R",0,"R",0
146366,10,"R",65,"R",25,"R",12,"R",28,"R",0,"R",0,"R",0
146366,20,"R",48,"R",25,"R",12,"R",11,"R",0,"R",0,"R",0
146366,30,"R",15,"R",0,"R",0,"R",15,"R",0,"R",0,"R",0
146366,40,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
146366,42,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
146366,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
146418, 0,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
146418,10,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
146418,20,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58
146418,30,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
146427, 0,"R",112,"R",35,"R",41,"R",30,"R",6,"R",0,"R",0
146427,10,"R",112,"R",35,"R",41,"R",30,"R",6,"R",0,"R",0
146427,20,"R",76,"R",34,"R",41,"R",1,"R",0,"R",0,"R",0
146427,30,"R",22,"R",0,"R",0,"R",22,"R",0,"R",0,"R",0
146427,40,"R",14,"R",1,"R",0,"R",7,"R",6,"R",0,"R",0
146427,41,"R",3,"R",1,"R",0,"R",0,"R",2,"R",0,"R",0
146427,42,"R",11,"R",0,"R",0,"R",7,"R",4,"R",0,"R",0
146427,44,"R",3,"R",1,"R",0,"R",0,"R",2,"R",0,"R",0
146472, 0,"R",197,"R",0,"R",0,"R",0,"R",197,"R",0,"R",0
146472,10,"R",197,"R",0,"R",0,"R",0,"R",197,"R",0,"R",0
146472,20,"R",185,"R",0,"R",0,"R",0,"R",185,"R",0,"R",0
146472,30,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
146481, 0,"R",102,"R",24,"R",31,"R",33,"R",6,"R",7,"R",1
146481,10,"R",102,"R",24,"R",31,"R",33,"R",6,"R",7,"R",1
146481,20,"R",55,"R",24,"R",31,"R",0,"R",0,"R",0,"R",0
146481,30,"R",27,"R",0,"R",0,"R",27,"R",0,"R",0,"R",0
146481,40,"R",20,"R",0,"R",0,"R",6,"R",6,"R",7,"R",1
146481,41,"R",16,"R",0,"R",0,"R",6,"R",2,"R",7,"R",1
146481,42,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
146481,44,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
146481,45,"R",14,"R",0,"R",0,"R",6,"R",0,"R",7,"R",1
146490, 0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
146490,10,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
146490,40,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
146490,41,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
146490,45,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
146506, 0,"R",104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104
146506,10,"R",104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104
146506,20,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59
146506,30,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39
146506,40,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
146506,42,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
146533, 0,"R",18,"R",0,"R",0,"R",3,"R",15,"R",0,"R",0
146533,10,"R",18,"R",0,"R",0,"R",3,"R",15,"R",0,"R",0
146533,40,"R",18,"R",0,"R",0,"R",3,"R",15,"R",0,"R",0
146533,42,"R",16,"R",0,"R",0,"R",3,"R",13,"R",0,"R",0
146533,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
146603, 0,"R",102,"R",45,"R",34,"R",15,"R",8,"R",0,"R",0
146603,10,"R",102,"R",45,"R",34,"R",15,"R",8,"R",0,"R",0
146603,20,"R",97,"R",44,"R",32,"R",15,"R",6,"R",0,"R",0
146603,30,"R",5,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0
146612, 0,"R",228,"R",53,"R",61,"R",98,"R",16,"R",0,"R",0
146612,10,"R",228,"R",53,"R",61,"R",98,"R",16,"R",0,"R",0
146612,20,"R",79,"R",51,"R",28,"R",0,"R",0,"R",0,"R",0
146612,30,"R",54,"R",1,"R",16,"R",37,"R",0,"R",0,"R",0
146612,40,"R",95,"R",1,"R",17,"R",61,"R",16,"R",0,"R",0
146612,42,"R",95,"R",1,"R",17,"R",61,"R",16,"R",0,"R",0
146667, 0,"R",27,"R",19,"R",5,"R",3,"R",0,"R",0,"R",0
146667,10,"R",27,"R",19,"R",5,"R",3,"R",0,"R",0,"R",0
146667,40,"R",27,"R",19,"R",5,"R",3,"R",0,"R",0,"R",0
146667,42,"R",27,"R",19,"R",5,"R",3,"R",0,"R",0,"R",0
146676, 0,"R",34,"R",0,"R",12,"R",22,"R",0,"R",0,"R",0
146676,10,"R",34,"R",0,"R",12,"R",22,"R",0,"R",0,"R",0
146676,20,"R",14,"R",0,"R",10,"R",4,"R",0,"R",0,"R",0
146676,30,"R",20,"R",0,"R",2,"R",18,"R",0,"R",0,"R",0
146685, 0,"R",113,"R",78,"R",7,"R",14,"R",14,"R",0,"R",0
146685,10,"R",113,"R",78,"R",7,"R",14,"R",14,"R",0,"R",0
146685,20,"R",98,"R",78,"R",7,"R",6,"R",7,"R",0,"R",0
146685,30,"R",15,"R",0,"R",0,"R",8,"R",7,"R",0,"R",0
146700, 0,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
146700,10,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
146700,40,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
146700,41,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
146700,45,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
146719, 0,"R",942,"R",223,"R",215,"R",140,"R",364,"R",0,"R",0
146719,10,"R",942,"R",223,"R",215,"R",140,"R",364,"R",0,"R",0
146719,20,"R",438,"R",220,"R",210,"R",8,"R",0,"R",0,"R",0
146719,30,"R",143,"R",3,"R",5,"R",132,"R",3,"R",0,"R",0
146719,40,"R",361,"R",0,"R",0,"R",0,"R",361,"R",0,"R",0
146719,41,"R",289,"R",0,"R",0,"R",0,"R",289,"R",0,"R",0
146719,42,"R",72,"R",0,"R",0,"R",0,"R",72,"R",0,"R",0
146719,44,"R",289,"R",0,"R",0,"R",0,"R",289,"R",0,"R",0
146728, 0,"R",12,"R",4,"R",5,"R",3,"R",0,"R",0,"R",0
146728,10,"R",12,"R",4,"R",5,"R",3,"R",0,"R",0,"R",0
146728,20,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0
146728,30,"R",5,"R",0,"R",2,"R",3,"R",0,"R",0,"R",0
146728,40,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
146728,41,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
146728,44,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
146755, 0,"R",17,"R",3,"R",1,"R",9,"R",4,"R",0,"R",0
146755,10,"R",17,"R",3,"R",1,"R",9,"R",4,"R",0,"R",0
146755,40,"R",17,"R",3,"R",1,"R",9,"R",4,"R",0,"R",0
146755,42,"R",17,"R",3,"R",1,"R",9,"R",4,"R",0,"R",0
146816, 0,"R",6,"R",0,"R",2,"R",4,"R",0,"R",0,"R",0
146816,10,"R",6,"R",0,"R",2,"R",4,"R",0,"R",0,"R",0
146816,40,"R",6,"R",0,"R",2,"R",4,"R",0,"R",0,"R",0
146816,42,"R",6,"R",0,"R",2,"R",4,"R",0,"R",0,"R",0
146825, 0,"R",36,"R",6,"R",7,"R",21,"R",2,"R",0,"R",0
146825,10,"R",36,"R",6,"R",7,"R",21,"R",2,"R",0,"R",0
146825,20,"R",13,"R",6,"R",7,"R",0,"R",0,"R",0,"R",0
146825,30,"R",12,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0
146825,40,"R",11,"R",0,"R",0,"R",9,"R",2,"R",0,"R",0
146825,42,"R",11,"R",0,"R",0,"R",9,"R",2,"R",0,"R",0
146977, 0,"R",13,"R",5,"R",4,"R",2,"R",1,"R",0,"R",1
146977,10,"R",13,"R",5,"R",4,"R",2,"R",1,"R",0,"R",1
146977,20,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",0
146977,30,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
146977,40,"R",4,"R",0,"R",2,"R",1,"R",0,"R",0,"R",1
146977,41,"R",4,"R",0,"R",2,"R",1,"R",0,"R",0,"R",1
146977,44,"R",3,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0
146977,45,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
147004, 0,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
147004,10,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
147004,20,"R",81,"R",0,"R",0,"R",0,"R",0,"R",0,"R",81
147004,30,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
147004,40,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
147004,42,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
147013, 0,"R",94,"R",23,"R",29,"R",32,"R",10,"R",0,"R",0
147013,10,"R",94,"R",23,"R",29,"R",32,"R",10,"R",0,"R",0
147013,20,"R",56,"R",23,"R",29,"R",4,"R",0,"R",0,"R",0
147013,30,"R",25,"R",0,"R",0,"R",24,"R",1,"R",0,"R",0
147013,40,"R",13,"R",0,"R",0,"R",4,"R",9,"R",0,"R",0
